,word,wakachi,category
4852,白すりゴマ,白,"['Color', 'Country in Europe', 'Disease', 'Animal', 'Animal']"
4853,白すりゴマ,すり,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
4854,白すりゴマ,ゴマ,"['Seed', 'Museum', 'City in the Democratic Republic of the Congo', 'Topic', 'Phrase']"
4855,白すりごま,白,"['Color', 'Country in Europe', 'Disease', 'Animal', 'Animal']"
4856,白すりごま,すり,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
4857,白すりごま,ごま,"['Seed', 'Sumo wrestler', 'Japanese sumo wrestler', 'Topic', 'Voice actress']"
4858,白すり胡麻,白,"['Color', 'Country in Europe', 'Disease', 'Animal', 'Animal']"
4859,白すり胡麻,すり,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
4860,白すり胡麻,胡麻,"['Seed', 'Plants', 'Topic', 'Plants', 'Dish']"
4861,白胡麻,白,"['Color', 'Country in Europe', 'Disease', 'Animal', 'Animal']"
4862,白胡麻,胡麻,"['Seed', 'Plants', 'Topic', 'Plants', 'Dish']"
4863,白煎りごま,白,"['Color', 'Country in Europe', 'Disease', 'Animal', 'Animal']"
4864,白煎りごま,ごま,"['Seed', 'Sumo wrestler', 'Japanese sumo wrestler', 'Topic', 'Voice actress']"
4865,白炒りゴマ,白,"['Color', 'Country in Europe', 'Disease', 'Animal', 'Animal']"
4866,白炒りゴマ,ゴマ,"['Seed', 'Museum', 'City in the Democratic Republic of the Congo', 'Topic', 'Phrase']"
4867,白炒りごま,白,"['Color', 'Country in Europe', 'Disease', 'Animal', 'Animal']"
4868,白炒りごま,ごま,"['Seed', 'Sumo wrestler', 'Japanese sumo wrestler', 'Topic', 'Voice actress']"
4869,練りゴマ,練り,"['Topic', 'Topic', 'Wagashi', 'Topic', 'Topic']"
4870,練りゴマ,ゴマ,"['Seed', 'Museum', 'City in the Democratic Republic of the Congo', 'Topic', 'Phrase']"
4871,練りごま,練り,"['Topic', 'Topic', 'Wagashi', 'Topic', 'Topic']"
4872,練りごま,ごま,"['Seed', 'Sumo wrestler', 'Japanese sumo wrestler', 'Topic', 'Voice actress']"
4873,炒りゴマ,ゴマ,"['Seed', 'Museum', 'City in the Democratic Republic of the Congo', 'Topic', 'Phrase']"
4874,炒りごま,ごま,"['Seed', 'Sumo wrestler', 'Japanese sumo wrestler', 'Topic', 'Voice actress']"
4875,えごま油,ごま油,['Edible oil']
4876,ゴマ油,ゴマ油,[]
4877,ごま油,ごま油,['Edible oil']
4878,ごま油,ごま油,['Edible oil']
4879,ごま油,ごま油,['Edible oil']
4880,ごま油,ごま油,['Edible oil']
4881,ごま油（仕上げ用）,ごま油,['Edible oil']
4882,ごま油（仕上げ用）,仕上げ,['Topic']
4883,ごま油（仕上げ用）,用,"['Topic', 'Social networking service', 'Topic']"
4884,ごま油（炒め用）,ごま油,['Edible oil']
4885,ごま油（炒め用）,用,"['Topic', 'Social networking service', 'Topic']"
4886,胡麻油,胡麻油,"['Topic', 'Company']"
4887,純正ごま油,純正,"['Book', 'Product line', 'Topic', 'Topic', 'Company']"
4888,純正ごま油,ごま油,['Edible oil']
4889,太白ごま油,太白,"['Chinese poet', 'City in Japan', 'Topic', 'Company', 'Fictional character']"
4890,太白ごま油,ごま油,['Edible oil']
4891,太白胡麻油,太白,"['Chinese poet', 'City in Japan', 'Topic', 'Company', 'Fictional character']"
4892,太白胡麻油,胡麻油,"['Topic', 'Company']"
4893,ーコンソメ,ーコンソメ,[]
4894,コンソメ,コンソメ,['Topic']
4895,コンソメ・,コンソメ,['Topic']
4896,コンソメ（キューブ）,コンソメ,['Topic']
4897,コンソメ（キューブ）,キューブ,"['Film', 'Topic', 'Topic', 'American rapper', 'Video game console']"
4898,コンソメ（固形）,コンソメ,['Topic']
4899,コンソメ（固形）,固形,"['Company', 'Topic', 'Topic', 'Topic']"
4900,コンソメ（粉末）,コンソメ,['Topic']
4901,コンソメ（粉末）,粉末,"['Topic', 'Topic', 'Song by Li Yuchun']"
4902,コンソメ（顆粒）,コンソメ,['Topic']
4903,コンソメ（顆粒）,顆粒,"['American singer-songwriter', 'Medication', 'Medication', 'Topic', 'Drug']"
4904,コンソメキューブ,コンソメ,['Topic']
4905,コンソメキューブ,キューブ,"['Film', 'Topic', 'Topic', 'American rapper', 'Video game console']"
4906,コンソメスープ,コンソメ,['Topic']
4907,コンソメスープ,スープ,"['Type of dish', 'Soup', 'Topic', 'Topic', 'Topic']"
4908,コンソメスープの素,コンソメ,['Topic']
4909,コンソメスープの素,スープ,"['Type of dish', 'Soup', 'Topic', 'Topic', 'Topic']"
4910,コンソメスープの素,素,"['Topic', 'Topic', 'Topic', 'Topic', 'Protein']"
4911,コンソメの素,コンソメ,['Topic']
4912,コンソメの素,素,"['Topic', 'Topic', 'Topic', 'Topic', 'Protein']"
4913,コンソメ固形,コンソメ,['Topic']
4914,コンソメ固形,固形,"['Company', 'Topic', 'Topic', 'Topic']"
4915,コンソメ粉末,コンソメ,['Topic']
4916,コンソメ粉末,粉末,"['Topic', 'Topic', 'Song by Li Yuchun']"
4917,コンソメ顆粒,コンソメ,['Topic']
4918,コンソメ顆粒,顆粒,"['American singer-songwriter', 'Medication', 'Medication', 'Topic', 'Drug']"
4919,チキンコンソメ,チキン,"['2005 film', 'Rock band', 'Fast food restaurant company', '2000 film', 'Topic']"
4920,チキンコンソメ,コンソメ,['Topic']
4921,ビーフコンソメスティック,ビーフコンソメスティック,[]
4922,固形コンソメ,固形,"['Company', 'Topic', 'Topic', 'Topic']"
4923,固形コンソメ,コンソメ,['Topic']
4924,固形コンソメの素,固形,"['Company', 'Topic', 'Topic', 'Topic']"
4925,固形コンソメの素,コンソメ,['Topic']
4926,固形コンソメの素,素,"['Topic', 'Topic', 'Topic', 'Topic', 'Protein']"
4927,粉末コンソメ,粉末,"['Topic', 'Topic', 'Song by Li Yuchun']"
4928,粉末コンソメ,コンソメ,['Topic']
4929,顆粒コンソメ,顆粒,"['American singer-songwriter', 'Medication', 'Medication', 'Topic', 'Drug']"
4930,顆粒コンソメ,コンソメ,['Topic']
4931,サラダ油,サラダ油,['Oil']
4932,油（炒め用）,油,"['Topic', 'Plants', 'Topic', 'Edible oil', 'Fruit']"
4933,油（炒め用）,用,"['Topic', 'Social networking service', 'Topic']"
4934,炒め用油,用,"['Topic', 'Social networking service', 'Topic']"
4935,炒め用油,油,"['Topic', 'Plants', 'Topic', 'Edible oil', 'Fruit']"
4936,サルサ,サルサ,"['Musical genre', 'Dance', 'Sauce', 'Topic', 'Topic']"
4937,サルサソース,サルサ,"['Musical genre', 'Dance', 'Sauce', 'Topic', 'Topic']"
4938,サルサソース,ソース,"['Type of dish', 'Sauce', 'Sauce', 'Topic', 'Food']"
4939,サルサソース,サルサ,"['Musical genre', 'Dance', 'Sauce', 'Topic', 'Topic']"
4940,サルサソース,ソース,"['Type of dish', 'Sauce', 'Sauce', 'Topic', 'Food']"
4941,シナモン,シナモン,"['Spice', 'Plants', 'Topic', 'Plants', 'American pornographic actress']"
4942,シナモン,シナモン,"['Spice', 'Plants', 'Topic', 'Plants', 'American pornographic actress']"
4943,ニッキ,ニッキ,"['Actor', 'American comedian', 'Voice actor', 'American pornographic actress', 'Singer']"
4944,うすくち醤油,醤油,"['Condiment', 'Topic', 'Topic', 'Dish', 'Corporation']"
4945,しょうゆ,しょうゆ,[]
4946,すし酢,すし,"['Japanese YouTuber', 'Conveyor belt sushi restaurant in Tokyo, Japan', 'Sushi restaurant in Osaka, Japan', 'Sushi restaurant in Tokyo, Japan', 'Seafood restaurant in Yokohama, Japan']"
4947,すし酢,酢,"['Topic', 'Vinegar', 'Vinegar', 'Vinegar', 'Plants']"
4948,すし酢,すし,"['Japanese YouTuber', 'Conveyor belt sushi restaurant in Tokyo, Japan', 'Sushi restaurant in Osaka, Japan', 'Sushi restaurant in Tokyo, Japan', 'Seafood restaurant in Yokohama, Japan']"
4949,すし酢,酢,"['Topic', 'Vinegar', 'Vinegar', 'Vinegar', 'Plants']"
4950,寿司酢,寿司,"['Dish', 'Conveyor belt sushi restaurant in Yokohama, Japan', 'Sushi restaurant in Tokyo, Japan', 'Restaurant', 'Topic']"
4951,寿司酢,酢,"['Topic', 'Vinegar', 'Vinegar', 'Vinegar', 'Plants']"
4952,いりごま,ごま,"['Seed', 'Sumo wrestler', 'Japanese sumo wrestler', 'Topic', 'Voice actress']"
4953,ごま,ごま,"['Seed', 'Sumo wrestler', 'Japanese sumo wrestler', 'Topic', 'Voice actress']"
4954,ごまだれ,ごま,"['Seed', 'Sumo wrestler', 'Japanese sumo wrestler', 'Topic', 'Voice actress']"
4955,ごまだれ,だれ,"['2012 film', 'Book', 'Video game', 'Song by Eric Clapton', 'Topic']"
4956,すりゴマ,すり,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
4957,すりゴマ,ゴマ,"['Seed', 'Museum', 'City in the Democratic Republic of the Congo', 'Topic', 'Phrase']"
4958,すりごま,すり,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
4959,すりごま,ごま,"['Seed', 'Sumo wrestler', 'Japanese sumo wrestler', 'Topic', 'Voice actress']"
4960,すりごま(白),すり,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
4961,すりごま(白),ごま,"['Seed', 'Sumo wrestler', 'Japanese sumo wrestler', 'Topic', 'Voice actress']"
4962,すりごま(白),(,"['Chemical element', 'Topic', 'Topic', 'Topic']"
4963,すりごま(白),白,"['Color', 'Country in Europe', 'Disease', 'Animal', 'Animal']"
4964,すりごま(白),),"['Chemical element', 'Topic', 'Topic', 'Topic']"
4965,すり胡麻,すり,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
4966,すり胡麻,胡麻,"['Seed', 'Plants', 'Topic', 'Plants', 'Dish']"
4967,すり胡麻(白),すり,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
4968,すり胡麻(白),胡麻,"['Seed', 'Plants', 'Topic', 'Plants', 'Dish']"
4969,すり胡麻(白),(,"['Chemical element', 'Topic', 'Topic', 'Topic']"
4970,すり胡麻(白),白,"['Color', 'Country in Europe', 'Disease', 'Animal', 'Animal']"
4971,すり胡麻(白),),"['Chemical element', 'Topic', 'Topic', 'Topic']"
4972,ちりめんじゃこ,ちり,"['2011 film', 'Topic', 'Hot spring hotel in Hakui, Japan', 'Izakaya restaurant in Tokyo, Japan', 'Izakaya restaurant in Kochi, Japan']"
4973,ちりめんじゃこ,めん,"['Fictional character', 'Card game', 'Topic', 'Topic', 'Animated series']"
4974,白すりゴマ,白,"['Color', 'Country in Europe', 'Disease', 'Animal', 'Animal']"
4975,白すりゴマ,すり,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
4976,白すりゴマ,ゴマ,"['Seed', 'Museum', 'City in the Democratic Republic of the Congo', 'Topic', 'Phrase']"
4977,白すりごま,白,"['Color', 'Country in Europe', 'Disease', 'Animal', 'Animal']"
4978,白すりごま,すり,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
4979,白すりごま,ごま,"['Seed', 'Sumo wrestler', 'Japanese sumo wrestler', 'Topic', 'Voice actress']"
4980,炒りごま,ごま,"['Seed', 'Sumo wrestler', 'Japanese sumo wrestler', 'Topic', 'Voice actress']"
4981,ウスターソース,ウスターソース,['Condiment']
4982,おたふくソース,おたふく,"['Disease', 'Noodle shop in Gardena, California', 'Topic']"
4983,おたふくソース,ソース,"['Type of dish', 'Sauce', 'Sauce', 'Topic', 'Food']"
4984,お好みソース,お,"['Rice cake', 'Daimy', 'Topic', 'Body water', 'Singer']"
4985,お好みソース,好み,"['Topic', 'Okonomiyaki restaurant in Yokohama, Japan', 'Okonomiyaki restaurant in Yokohama, Japan', 'Okonomiyaki restaurant in Kanie, Japan']"
4986,お好みソース,ソース,"['Type of dish', 'Sauce', 'Sauce', 'Topic', 'Food']"
4987,ソース,ソース,"['Type of dish', 'Sauce', 'Sauce', 'Topic', 'Food']"
4988,トンカツソース,トンカツ,"['Topic', 'Izakaya restaurant in Osaka, Japan', 'Topic', 'Tonkatsu restaurant in Nikko, Japan']"
4989,トンカツソース,ソース,"['Type of dish', 'Sauce', 'Sauce', 'Topic', 'Food']"
4990,とんかつソース,ソース,"['Type of dish', 'Sauce', 'Sauce', 'Topic', 'Food']"
4991,焼きそばソース,焼きそば,"['Dish', 'Topic', 'Dish', 'Okonomiyaki restaurant in Osaka, Japan', 'Noodle']"
4992,焼きそばソース,ソース,"['Type of dish', 'Sauce', 'Sauce', 'Topic', 'Food']"
4993,中濃ソース,中,"['Topic', 'Supreme being', 'Building function', 'Video sharing company', 'Topic']"
4994,中濃ソース,ソース,"['Type of dish', 'Sauce', 'Sauce', 'Topic', 'Food']"
4995,いりこダシ,いりこ,[]
4996,いりこダシ,ダシ,"['City in Japan', 'Sumo wrestler', 'Government hospital in Kishiwada, Japan', 'Subway station in Fukuoka, Japan', 'Song by Maia Mitchell and Ross Lynch']"
4997,いりこだし,いりこ,[]
4998,いりこ出汁,いりこ,[]
4999,いりこ出汁,出汁,"['Food', 'Izakaya restaurant in Tokyo, Japan', 'Ramen restaurant in Fujisawa, Japan']"
5000,うどんダシ,うどん,"['Noodle', 'Japanese journalist', 'Company', 'Udon noodle restaurant in Kitakyushu, Japan', 'Topic']"
5001,うどんダシ,ダシ,"['City in Japan', 'Sumo wrestler', 'Government hospital in Kishiwada, Japan', 'Subway station in Fukuoka, Japan', 'Song by Maia Mitchell and Ross Lynch']"
5002,うどんだし,うどん,"['Noodle', 'Japanese journalist', 'Company', 'Udon noodle restaurant in Kitakyushu, Japan', 'Topic']"
5003,うどん出汁,うどん,"['Noodle', 'Japanese journalist', 'Company', 'Udon noodle restaurant in Kitakyushu, Japan', 'Topic']"
5004,うどん出汁,出汁,"['Food', 'Izakaya restaurant in Tokyo, Japan', 'Ramen restaurant in Fujisawa, Japan']"
5005,お出汁,お,"['Rice cake', 'Daimy', 'Topic', 'Body water', 'Singer']"
5006,お出汁,出汁,"['Food', 'Izakaya restaurant in Tokyo, Japan', 'Ramen restaurant in Fujisawa, Japan']"
5007,カツオダシ,カツオ,"['Fish', 'Japanese professional baseball player', 'Baseball catcher', 'Cafe in Machida, Japan', 'Topic']"
5008,カツオダシ,ダシ,"['City in Japan', 'Sumo wrestler', 'Government hospital in Kishiwada, Japan', 'Subway station in Fukuoka, Japan', 'Song by Maia Mitchell and Ross Lynch']"
5009,カツオだし,カツオ,"['Fish', 'Japanese professional baseball player', 'Baseball catcher', 'Cafe in Machida, Japan', 'Topic']"
5010,かつおダシ,お,"['Rice cake', 'Daimy', 'Topic', 'Body water', 'Singer']"
5011,かつおダシ,ダシ,"['City in Japan', 'Sumo wrestler', 'Government hospital in Kishiwada, Japan', 'Subway station in Fukuoka, Japan', 'Song by Maia Mitchell and Ross Lynch']"
5012,かつおだし,お,"['Rice cake', 'Daimy', 'Topic', 'Body water', 'Singer']"
5013,かつおだし,だし,"['City in Japan', 'Topic', 'Manga series', 'Topic', 'Ramen restaurant in Tokyo, Japan']"
5014,かつおだし（顆粒）,お,"['Rice cake', 'Daimy', 'Topic', 'Body water', 'Singer']"
5015,かつおだし（顆粒）,だし,"['City in Japan', 'Topic', 'Manga series', 'Topic', 'Ramen restaurant in Tokyo, Japan']"
5016,かつおだし（顆粒）,顆粒,"['American singer-songwriter', 'Medication', 'Medication', 'Topic', 'Drug']"
5017,かつおだし(顆粒),お,"['Rice cake', 'Daimy', 'Topic', 'Body water', 'Singer']"
5018,かつおだし(顆粒),だし,"['City in Japan', 'Topic', 'Manga series', 'Topic', 'Ramen restaurant in Tokyo, Japan']"
5019,かつおだし(顆粒),(,"['Chemical element', 'Topic', 'Topic', 'Topic']"
5020,かつおだし(顆粒),顆粒,"['American singer-songwriter', 'Medication', 'Medication', 'Topic', 'Drug']"
5021,かつおだし(顆粒),),"['Chemical element', 'Topic', 'Topic', 'Topic']"
5022,かつおだしの素,お,"['Rice cake', 'Daimy', 'Topic', 'Body water', 'Singer']"
5023,かつおだしの素,だし,"['City in Japan', 'Topic', 'Manga series', 'Topic', 'Ramen restaurant in Tokyo, Japan']"
5024,かつおだしの素,素,"['Topic', 'Topic', 'Topic', 'Topic', 'Protein']"
5025,かつおだし汁,お,"['Rice cake', 'Daimy', 'Topic', 'Body water', 'Singer']"
5026,かつおだし汁,だし汁,[]
5027,かつお昆布だし,お,"['Rice cake', 'Daimy', 'Topic', 'Body water', 'Singer']"
5028,かつお昆布だし,昆布,"['Algae', 'Topic', 'Topic', 'Railway station', 'Town in Wales']"
5029,かつお出し,お,"['Rice cake', 'Daimy', 'Topic', 'Body water', 'Singer']"
5030,かつお出し,出し,"['Topic', 'Topic']"
5031,カツオ出汁,カツオ,"['Fish', 'Japanese professional baseball player', 'Baseball catcher', 'Cafe in Machida, Japan', 'Topic']"
5032,カツオ出汁,出汁,"['Food', 'Izakaya restaurant in Tokyo, Japan', 'Ramen restaurant in Fujisawa, Japan']"
5033,かつお出汁,お,"['Rice cake', 'Daimy', 'Topic', 'Body water', 'Singer']"
5034,かつお出汁,出汁,"['Food', 'Izakaya restaurant in Tokyo, Japan', 'Ramen restaurant in Fujisawa, Japan']"
5035,こんぶダシ,こんぶ,"['Topic', 'Oden restaurant in Tokyo, Japan', 'Store in Osaka, Japan', 'Izakaya restaurant in Tokyo, Japan']"
5036,こんぶダシ,ダシ,"['City in Japan', 'Sumo wrestler', 'Government hospital in Kishiwada, Japan', 'Subway station in Fukuoka, Japan', 'Song by Maia Mitchell and Ross Lynch']"
5037,こんぶだし,こんぶ,"['Topic', 'Oden restaurant in Tokyo, Japan', 'Store in Osaka, Japan', 'Izakaya restaurant in Tokyo, Japan']"
5038,こんぶ出汁,こんぶ,"['Topic', 'Oden restaurant in Tokyo, Japan', 'Store in Osaka, Japan', 'Izakaya restaurant in Tokyo, Japan']"
5039,こんぶ出汁,出汁,"['Food', 'Izakaya restaurant in Tokyo, Japan', 'Ramen restaurant in Fujisawa, Japan']"
5040,ダシ,ダシ,"['City in Japan', 'Sumo wrestler', 'Government hospital in Kishiwada, Japan', 'Subway station in Fukuoka, Japan', 'Song by Maia Mitchell and Ross Lynch']"
5041,だし,だし,"['City in Japan', 'Topic', 'Manga series', 'Topic', 'Ramen restaurant in Tokyo, Japan']"
5042,だしつゆ,だし,"['City in Japan', 'Topic', 'Manga series', 'Topic', 'Ramen restaurant in Tokyo, Japan']"
5043,だしつゆ,つゆ,"['Company', 'Japanese actor', 'Soy sauce maker in Tamaki, Japan']"
5044,ダシのもと,ダシ,"['City in Japan', 'Sumo wrestler', 'Government hospital in Kishiwada, Japan', 'Subway station in Fukuoka, Japan', 'Song by Maia Mitchell and Ross Lynch']"
5045,ダシのもと,もと,"['Topic', 'Film', 'Broadcast genre']"
5046,だしのもと,だし,"['City in Japan', 'Topic', 'Manga series', 'Topic', 'Ramen restaurant in Tokyo, Japan']"
5047,だしのもと,もと,"['Topic', 'Film', 'Broadcast genre']"
5048,ダシの素,ダシ,"['City in Japan', 'Sumo wrestler', 'Government hospital in Kishiwada, Japan', 'Subway station in Fukuoka, Japan', 'Song by Maia Mitchell and Ross Lynch']"
5049,ダシの素,素,"['Topic', 'Topic', 'Topic', 'Topic', 'Protein']"
5050,だしの素,だし,"['City in Japan', 'Topic', 'Manga series', 'Topic', 'Ramen restaurant in Tokyo, Japan']"
5051,だしの素,素,"['Topic', 'Topic', 'Topic', 'Topic', 'Protein']"
5052,だしの素,だし,"['City in Japan', 'Topic', 'Manga series', 'Topic', 'Ramen restaurant in Tokyo, Japan']"
5053,だしの素,素,"['Topic', 'Topic', 'Topic', 'Topic', 'Protein']"
5054,だしの素（粉末）,だし,"['City in Japan', 'Topic', 'Manga series', 'Topic', 'Ramen restaurant in Tokyo, Japan']"
5055,だしの素（粉末）,素,"['Topic', 'Topic', 'Topic', 'Topic', 'Protein']"
